temperature,pressure,P,merit,mode,role
260.4492188,5410.15625,0,-0.3901785,-1,dead
292.265625,9546.875,0,-0.39077297,-1,dead
290.5078125,9945.3125,0,-0.39142135,-1,dead
236.4289449,6769.639117,0,-0.39385078,-1,dead
244.674041,10660.30097,0,-0.39512479,-1,dead
292.7929688,9441.40625,0,-0.39578858,-1,dead
284.8828125,8070.3125,0,-0.39794163,-1,dead
235.8476502,5671.963556,0,-0.40563625,-1,dead
239.8982367,9569.218184,0,-0.40640823,-1,dead
238.3007812,9136.71875,0,-0.40726234,-1,dead
289.4401516,8670.405214,0,-0.4073585,-1,dead
287.34375,10718.75,0,-0.41010132,-1,dead
280.9863116,7538.804373,0,-0.41015519,-1,dead
283.3958346,7847.019632,0,-0.41046007,-1,dead
264.916419,5787.655656,0,-0.41229037,-1,dead
293.2365862,9534.495622,0,-0.41297963,-1,dead
236.265888,6709.557449,0,-0.41415356,-1,dead
278.6242549,7243.976623,0,-0.41502623,-1,dead
288.2765575,10584.59327,0,-0.41514005,-1,dead
256.8818225,5068.745165,0,-0.42344569,-1,dead
269.4959606,6223.827815,0,-0.42419572,-1,dead
274.4637658,6742.371974,0,-0.42898333,-1,dead
235.6456815,5629.532672,0,-0.43033011,-1,dead
257.5639161,5110.071119,0,-0.43546247,-1,dead
237.0703125,7882.8125,0,-0.43970403,-1,dead
274.3359375,6710.9375,0,-0.43978126,-1,dead
235.8398438,6300.78125,0,-0.44177525,-1,dead
238.2218867,9270.655642,0,-0.44360127,-1,dead
293.9059584,9778.136698,0,-0.45052821,-1,dead
284.53125,7906.25,0,-0.45187003,-1,dead
272.741834,6520.567948,0,-0.45245515,-1,dead
278.7566091,7173.653854,0,-0.46348774,-1,dead
262.734375,5515.625,0,-0.46357132,-1,dead
295.078125,9359.375,0,-0.4636809,-1,dead
288.7579231,10962.25556,0,-0.46583766,-1,dead
295.7074813,9503.41348,0,-0.46866539,-1,dead
291.7382812,10449.21875,0,-0.47177832,-1,dead
261.1523438,5363.28125,0,-0.47274678,-1,dead
293.4960938,10144.53125,0,-0.47482077,-1,dead
242.3318193,10433.61304,0,-0.47612255,-1,dead
295.6054688,9628.90625,0,-0.47664571,-1,dead
289.3890942,8496.038062,0,-0.47761048,-1,dead
287.8710938,8269.53125,0,-0.49090741,-1,dead
291.3867188,10847.65625,0,-0.50085601,-1,dead
240.4101562,10027.34375,0,-0.50285782,-1,dead
236.1914062,7308.59375,0,-0.50322169,-1,dead
273.4391159,6504.076739,0,-0.50809073,-1,dead
